adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,genre_ids
False,,,,,,737783,,,en,Cecile,"In 1882, Colonel St. Arnaud traveled to the Harz Mountains with his wife Cecile to forget a duel that had fatal consequences and forced St. Arnaud to resign from the army. Cecile was the catalyst for this duel. During their stay at the spa, the couple meets the young officer von Gordon. Cecile and Gordon develop feelings for each other, which Arnaud supports with mocking arrogance. Gordon is called away at short notice. The romance is over. In Berlin, however, Gordon seeks out Cecile again. They see each other more and more often until Cecile, panicked by Gordon's possessiveness and her own feelings, breaks up with him. In a fit of jealousy, Gordon compromises Cecile in public. Arnaud challenges him to a duel and kills him. Cecile commits suicide. Arnaud's message, asking her to forget the unfortunate incident on a trip together, no longer reaches her.",22.867,,,,1977-05-30,,,,,,Cecile,False,0.0,0,[10770]
False,/suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg,,,,,680,,,en,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",27.1701,/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg,,,1994-09-10,,,,,,Pulp Fiction,False,8.486,29843,"[53, 80, 35]"
False,/2Nti3gYAX513wvhp8IiLL6ZDyOm.jpg,,,,,950387,,,en,A Minecraft Movie,"Four misfits find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the Overworld: a bizarre, cubic wonderland that thrives on imagination. To get back home, they'll have to master this world while embarking on a magical quest with an unexpected, expert crafter, Steve.",23.7919,/yFHHfHcUgGAxziP1C3lLt0q2T4s.jpg,,,2025-03-31,,,,,,A Minecraft Movie,False,6.3,2854,"[10751, 14, 35, 12]"
False,/82C04rTiXYZ7c8XZv91Nu53w82Y.jpg,,,,,1007734,,,en,Nobody 2,"Former assassin Hutch Mansell takes his family on a nostalgic vacation to a small-town theme park, only to be pulled back into violence when they clash with a corrupt operator, a crooked sheriff, and a ruthless crime boss.",24.7605,/iyxwxDZCpIm0vIORaHpmgJv2BGF.jpg,,,2025-08-13,,,,,,Nobody 2,False,6.966,1345,"[28, 53]"
False,/uRNgkJSkNBFbbn9fPsEjDIy8Sh3.jpg,,,,,22,,,en,Pirates of the Caribbean: The Curse of the Black Pearl,"When wily Captain Barbossa steals Jack Sparrow's ship and kidnaps the governor's beautiful daughter, Elizabeth, her childhood friend Will Turner joins forces with Jack to save her and recapture Jack's ship, the Black Pearl.",19.4983,/poHwCZeWzJCShH7tOjg8RIoyjcw.jpg,,,2003-07-09,,,,,,Pirates of the Caribbean: The Curse of the Black Pearl,False,7.82,21977,"[12, 14, 28]"
False,/ohUhHOqW8cM59Ay5UjqplLzJbH3.jpg,,,,,1317672,,,en,Love Me Love Me,"After her brother's death, June moves to Milan for a fresh start, finding comfort in Will, the perfect honor student at her new international school. But when his troubled best friend James—hiding a dangerous life in clandestine MMA fights—sparks a rivalry that quickly turns into irresistible attraction, June must choose between safety and a love that upends everything she thought she wanted.",25.2464,/xmoO861IKm1ycJ52mLGc3nwINKV.jpg,,,2026-02-12,,,,,,Love Me Love Me,False,5.57,172,"[10749, 18]"
False,/79PNOxNXSe5e0bhEj11QJPlsdCN.jpg,,,,,1087192,,,en,How to Train Your Dragon,"On the rugged isle of Berk, where Vikings and dragons have been bitter enemies for generations, Hiccup stands apart, defying centuries of tradition when he befriends Toothless, a feared Night Fury dragon. Their unlikely bond reveals the true nature of dragons, challenging the very foundations of Viking society.",23.7823,/41dfWUWtg1kUZcJYe6Zk6ewxzMu.jpg,,,2025-06-06,,,,,,How to Train Your Dragon,False,7.929,2672,"[14, 10751, 28, 12]"
False,/yDHYTfA3R0jFYba16jBB1ef8oIt.jpg,,,,,533535,,,en,Deadpool & Wolverine,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",23.7292,/8cdWjvZQUExUUTzyp4t6EDMubfO.jpg,,,2024-07-24,,,,,,Deadpool & Wolverine,False,7.556,8371,"[28, 35, 878]"
False,/fTrQsdMS2MUw00RnzH0r3JWHhts.jpg,,,,,1197306,,,en,A Working Man,"Levon Cade left behind a decorated military career in the black ops to live a simple life working construction. But when his boss's daughter, who is like family to him, is taken by human traffickers, his search to bring her home uncovers a world of corruption far greater than he ever could have imagined.",24.7653,/6FRFIogh3zFnVWn7Z6zcYnIbRcX.jpg,,,2025-03-26,,,,,,A Working Man,False,6.687,1814,"[28, 80, 53]"
False,/4xzUhKxWHxPjJ6h1faVMTUBDquQ.jpg,,,,,192577,,,ja,キャプテンハーロック,Space Pirate Captain Harlock and his fearless crew face off against the space invaders who seek to conquer the planet Earth.,16.8423,/mlHoTQLYsuzJJArO2fHS5rqnLqe.jpg,,,2013-09-07,,,,,,Space Pirate Captain Harlock,False,6.611,1076,"[16, 878]"
False,/cd8YDn7M0lfaHhZdU6MvCDxPalP.jpg,,,,,76600,,,en,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",24.5542,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,,,2022-12-14,,,,,,Avatar: The Way of Water,False,7.596,13842,"[28, 12, 878]"
False,/3pJx6MzdvdWQACLTYQtDW3IgzV0.jpg,,,,,1588846,,,tl,Ekis,"Erik Matti’s classic Ekis gets a bold reboot with an all-girls ensemble led by Angela Morena, Cheena Dizon, and Aliya Raymundo. A crew of female thugs launches a kidnap-for-ransom plot, but when things go wrong, escaping the chaos becomes impossible.",21.9246,/vuUvGqqGabV422qzjGWPlhRuvN0.jpg,,,2025-12-19,,,,,,Ekis,False,6.25,4,[18]
False,/f8H7cPsumy03oDaztaClookBf0z.jpg,,,,,39287,,,en,Stagecoach,"A group of unlikely travelling companions find themselves on the same stagecoach to Cheyenne. They include a drunken doctor, a bar girl who's been thrown out of town, a professional gambler, a travelling liquor salesman, a banker who has decided to embezzle money, a gun-slinger out for revenge and a young woman going to join her army captain husband. All have secrets but when they are set upon by an Indian war party and then a family of outlaws, they find they must all work together if they are to stay alive.",9.764,/wsifrzutFIzt51FLVDbWW5AOTUG.jpg,,,1966-04-21,,,,,,Stagecoach,False,6.0,46,[37]
False,/pHEiYHkcotm22RFo1cAd4YK1uMJ.jpg,,,,,157471,,,en,Bosko's Dog Race,"Bosko enters his dog, Bruno, in a dog race.",13.6255,/4Mh2E07AGk1SHRQhN0fKjvIh8nU.jpg,,,1932-06-25,,,,,,Bosko's Dog Race,False,5.2,10,"[16, 35]"
False,/arNhhBd88bP3Bjoe4HT8MFE1JQA.jpg,,,,,1029575,,,en,The Family Plan,"Dan Morgan is many things: a devoted husband, a loving father, a celebrated car salesman. He's also a former assassin. And when his past catches up to his present, he's forced to take his unsuspecting family on a road trip unlike any other.",31.8943,/jLLtx3nTRSLGPAKl4RoIv1FbEBr.jpg,,,2023-12-14,,,,,,The Family Plan,False,7.228,1825,"[28, 35, 10751]"
False,/kHOfxq7cMTXyLbj0UmdoGhT540O.jpg,,,,,507244,,,en,Afterburn,"Set against the backdrop of a postapocalyptic Earth whose Eastern Hemisphere was destroyed by a massive solar flare, leaving what life remains mutated from radiation and fallout. The story revolves around a group of treasure hunters who extract such objects as the Mona Lisa, the Rosetta Stone and the Crown Jewels while facing rival hunters, mutants and pirates.",22.225,/fSXZFZVfJmC2v0TkW711QD5o76N.jpg,,,2025-08-20,,,,,,Afterburn,False,6.356,219,"[28, 878, 35]"
False,/40Wtp7kMG6mZ4d5T1jfrd8qrvD4.jpg,,,,,808,,,en,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",23.4669,/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg,,,2001-05-18,,,,,,Shrek,False,7.757,18497,"[16, 35, 14, 12, 10751]"
False,/tlm8UkiQsitc8rSuIAscQDCnP8d.jpg,,,,,603,,,en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",23.6208,/p96dm7sCMn4VYAStA6siNz30G1r.jpg,,,1999-03-31,,,,,,The Matrix,False,8.24,27526,"[28, 878]"
False,/8FWLJHuWB72UXBmiMtxwTvQVumN.jpg,,,,,1175942,,,en,The Bad Guys 2,"The now-reformed Bad Guys are trying (very, very hard) to be good, but instead find themselves hijacked into a high-stakes, globe-trotting heist, masterminded by a new team of criminals they never saw coming: The Bad Girls.",23.0551,/26oSPnq0ct59l07QOXZKyzsiRtN.jpg,,,2025-07-24,,,,,,The Bad Guys 2,False,7.674,705,"[10751, 35, 80, 12, 16]"
False,/1XAC6RPT01UX9EQGy2JVn5c8pgy.jpg,,,,,671,,,en,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",24.0142,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,,,2001-11-16,,,,,,Harry Potter and the Philosopher's Stone,False,7.898,29268,"[12, 14]"
False,/gLXibzLQ4qegvjdqDC0f8yTij2P.jpg,,,,,1310568,,,en,Murder at the Embassy,"1934. Private detective Miranda Green investigates a murder perpetrated in the British Embassy in Cairo, where a top secret document was stolen, risking to jeopardize both Buckingham Palace and the peace of the world. All those present in this closed place are suspected: the American photographer, the English student, the American actress, the Egyptian security guard, the ambassador interpreter, the Egyptian gardener and - why not? — the Ambassador himself. But who would have expected that a small group of Nazis would be behind a plot, risking to jeopardize both Buckingham Palace and the peace of the world?",23.0485,/3DBmBItPdy0A2ol59jgHhS54Lua.jpg,,,2025-11-14,,,,,,Murder at the Embassy,False,5.8,37,"[9648, 53, 28]"
False,,,,,,1490241,,,lv,Uļa,"A giant girl lives in a wild rural environment. When the modern world enters this isolated Russian Old Believer milieu, the girl is taken away and dragged into the world of professional sports. The aim does not differ much from that of a circus in the Middle Ages – to entertain audiences and exploit the limits of people’s mental and physical abilities. But the girl proves to have unbelievable willpower and athletic talent. She is able to adapt and triumph in this new world. This is the story of the famous basketball player Ulyana Semyonova.",26.8897,,,,,,,,,,Ulya,False,0.0,0,[18]
False,/oEaNK8ikrgWRcJMdHX5kFMSDOLB.jpg,,,,,1469384,,,en,Scope,"With the help of her therapist, Antonia must find out why she has developed an extreme obsession with circles before it's too late.",19.359,/eMCFy1D3EoZwPSYuyB9b2IUcWG8.jpg,,,2025-10-17,,,,,,Scope,False,9.5,2,[53]
False,/dbvUYL1dN75xFH1QqQWQi4xYCuJ.jpg,,,,,1555951,,,tl,Salikmata,"In a remote town full of secrets and mysteries, a young man faces controversy after his secret relationship with a politician’s daughter is exposed. He must confront harsh consequences filled with deception, revenge, and unexplained events.",22.232,/yE87eY4g9K8Z4qSNPvpvxWZRwQG.jpg,,,2025-10-22,,,,,,Salikmata,False,3.333,3,[53]
False,/S6tDWWyRhVZ7JEAomc8WTvFf5L.jpg,,,,,114645,,,el,Μέρες του '36,"The assassin of a prominent trade unionist takes a conservative MP hostage, throwing the government into a state of disarray.",14.4488,/g1lWv7XNnZ2ckqcJyGVmdNcw52p.jpg,,,1972-09-30,,,,,,Days of '36,False,6.3,31,"[18, 36]"
False,/yCatt8lmp3oRFEcOZF8KHhsiASQ.jpg,,,,,1223601,,,fi,Sisu 2,"Returning to the house where his family was brutally murdered during the war, ""the man who refuses to die"" dismantles it, loads it on a truck, and is determined to rebuild it somewhere safe in their honor. When the commander who killed his family comes back hellbent on finishing the job, a relentless, eye-popping cross-country chase ensues.",23.2949,/jNsttCWZyPtW66MjhUozBzVsRb7.jpg,,,2025-10-21,,,,,,Sisu: Road to Revenge,False,7.3,602,"[28, 10752]"
False,/ukfI9QkU1aIhOhKXYWE9n3z1mFR.jpg,,,,,129,,,ja,千と千尋の神隠し,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",23.7625,/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,,,2001-07-20,,,,,,Spirited Away,False,8.534,18069,"[16, 10751, 14]"
False,/fe6kkxaxn0mCU2gl1vfU44IYWsy.jpg,,,,,1317149,,,en,I Swear,"Diagnosed with Tourette Syndrome at 15, John Davidson navigates his way against the odds through troubled teenage years and into adulthood, finding inspiration in the kindness of others to discover his true purpose in life.",20.4628,/vUwyhNWBKkSwK8ELvEeBRwV724h.jpg,,,2025-09-22,,,,,,I Swear,False,8.313,120,[18]
False,/67HggiWaP9ZLv5sPYmyRV37yAJM.jpg,,,,,13,,,en,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",23.809,/saHP97rTPS5eLmrLQEcANmKrsFl.jpg,,,1994-06-23,,,,,,Forrest Gump,False,8.463,29384,"[35, 18, 10749]"
False,/xRyINp9KfMLVjRiO5nCsoRDdvvF.jpg,,,,,550,,,en,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",22.0704,/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,,,1999-10-15,,,,,,Fight Club,False,8.438,31621,"[18, 53]"
False,/8btfz81bOJ2lC7cujYBTw03wzg3.jpg,,,,,980477,,,zh,哪吒之魔童闹海,"After a catastrophic event leaves their bodies destroyed, Ne Zha and Ao Bing are granted a fragile second chance at life. As tensions rise between the dragon clans and celestial forces, the two must undergo a series of perilous trials that will test their bond, challenge their identities, and decide the fate of both mortals and immortals.",22.0533,/cb5NyNrqiCNNoDkA8FfxHAtypdG.jpg,,,2025-01-29,,,,,,Ne Zha 2,False,8.122,622,"[16, 14, 12, 28]"
False,/daVBzTiyRs4a7vf4SnBoeqJtwRy.jpg,,,,,1497970,,,zh,猫和老鼠：星盘奇缘,"During a chase inside a museum, Tom and Jerry find a magical object and end up being transported through time. Lost in a distant era, they will need to work together to find a way back home.",21.1542,/5qttWFjsO62k88civZaDMHiBTvy.jpg,,,2025-08-02,,,,,,Tom and Jerry: Forbidden Compass,False,5.775,20,"[16, 35, 10751, 14, 12]"
False,/gQimJqYMKCkwHIo8wwYKhmnCfBr.jpg,,,,,1242501,,,en,Icefall,"A young Indigenous game warden arrests an infamous poacher only to discover that the poacher knows the location of a plane carrying millions of dollars that has crashed in a frozen lake. When a group of criminals and dirty cops are alerted to the poacher’s whereabouts, the warden and the poacher team up to fight back and escape across the treacherous lake before the ice melts.",22.0123,/5Byv6nznAb2Izd0gHpODOXnuSbo.jpg,,,2025-10-16,,,,,,Icefall,False,6.419,142,"[28, 80, 53]"
False,,,,,,1148474,,,en,SHINE 26,"SHINE Wrestling presents  SHINE 26,  Ybor City, FL,  4/3/2015. Matches include:  • Title vs. Title Match  SHINE Champion Mia Yim vs. NWA World Women’s Champion Santana  • Title vs. Title Match  SHINE Tag Team Champions The Kimber Bombs of Kimber Lee & Cherry Bomb vs. SHIMMER Tag Team Champions 3G of Kellie Skater & Tomoka Nakagawa  • No Disqualification Match  Jessicka Havok & Leva vs. Sweet Saraya Knight & Su Yung  • As Result of the WWN Supershow in San Jose, CA!  Nikki Storm vs. Andréa w/ B.T.Y.  • B.T.Y of Jayme Jameson & Marti Belle w/ Andréa vs. Daff’s All Star Squad of Crazy Mary Dobson & Solo Darling w/ Daffney  • Allysin Kay vs. Kay Lee Ray  • Madison Eagles vs. La Rosa Negra  • Evie vs. Tessa Blanchard  • Shazza McKenzie vs. Miss Rachel.  Live Event Hostess Heather Lynn.",73.8277,/2tWGKO9ht3KIJnpkB5OuzO32HaB.jpg,,,2015-04-03,,,,,,SHINE 26,False,0.0,0,[]
False,/sxI7nxy18fapiE1XNBuiQaIQhlS.jpg,,,,,468816,,,en,The Rising Hawk,"During the 13th century, a small village fights for freedom in the frontier landscape of the Carpathian Mountains against Mongolian invaders.",23.4324,/qmLNbyXKpuEKXjmaEWIEAoiS0OB.jpg,,,2019-10-10,,,,,,The Rising Hawk,False,5.859,145,"[28, 36, 18]"
False,/9nhjGaFLKtddDPtPaX5EmKqsWdH.jpg,,,,,950396,,,en,The Gorge,"Two highly trained operatives grow close from a distance after being sent to guard opposite sides of a mysterious gorge. When an evil below emerges, they must work together to survive what lies within.",22.9764,/7iMBZzVZtG0oBug4TfqDb9ZxAOa.jpg,,,2025-02-13,,,,,,The Gorge,False,7.619,3507,"[10749, 878, 53]"
False,/viR0KbnnntfslX3jyGvmHYIHhaZ.jpg,,,,,201618,,,en,Secrets of Monte Carlo,A U.S. businessman abroad is the patsy for the theft of a rajah's jewels.,14.1231,/uQTBmKxtCRjX7QuiMMJE9HzGbiY.jpg,,,1951-06-20,,,,,,Secrets of Monte Carlo,False,0.0,0,[80]
False,/hrM6X1GR5Rvca71gt9WqpFRPzGf.jpg,,,,,20304,,,en,Never Die Alone,A drug kingpin's rise and tragic fall is witnessed vicariously by a reporter who uses the criminal's diary as the basis for his new book.,21.7592,/nLN6zs2ySlekfdXS7mZ6uujTSBi.jpg,,,2004-03-26,,,,,,Never Die Alone,False,5.5,130,"[28, 80, 18, 53]"
False,/vb7hke97pbAsZcCG1C7vhDtAiMk.jpg,,,,,28774,,,en,Communion,A novelist's wife and son see him changed by an apparent encounter with aliens in the mountains.,19.184,/5WsMyE6wwY2QbM3fpAePOX3e7pZ.jpg,,,1989-11-10,,,,,,Communion,False,5.31,184,"[18, 27, 878, 53]"
False,/zYm62AouAahA71AoOWHE5Qb0FYH.jpg,,,,,1646787,,,tl,Sundutan,"A hole on the wall accidentally connects two women emotionally and physically. Forbidden love, greed, betrayal... what lies beyond the hole? And for how long can they keep covering it up?",25.4447,/2neZgVuY7prWIak5hhNKT53Hk0N.jpg,,,2026-03-06,,,,,,Sundutan,False,4.0,1,[18]
False,/fQnbVD4wXaKeTHEYk6y2pn0GVAM.jpg,,,,,11375,,,en,Hollywood Homicide,"Joe Gavilan and his new partner K. C. Calden, are detectives on the beat in Tinseltown. Neither one of them really wants to be a cop, Gavilan moonlights as a real estate broker, and Calden is an aspiring actor moonlighting as a yoga instructor. When the two are assigned a big case they must work out whether they want to solve the case or follow their hearts.",66.0385,/Am7AhZYG7HLksY5E35oaEJ3Desz.jpg,,,2003-06-09,,,,,,Hollywood Homicide,False,5.231,685,"[28, 12, 35, 53]"
False,/7FO7BUHX4vYCVbCqXTX5jgHfcn2.jpg,,,,,217890,,,en,The Hook,Three soldiers in Korea go through inner torment when they're ordered to execute an enemy soldier.,59.496,/r33m2mAn5MzU2siRqbKM2iDSSqG.jpg,,,1963-02-15,,,,,,The Hook,False,6.1,17,"[10752, 18]"
False,/8tNX8s3j1O0eqilOQkuroRLyOZA.jpg,,,,,458576,,,en,Monster Hunter,"A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",55.6954,/1UCOF11QCw8kcqvce8LKOO6pimh.jpg,,,2020-12-03,,,,,,Monster Hunter,False,6.526,3507,"[28, 14, 12]"
False,/j5GlE1M6NZGUWwArsQjXSIpcgvq.jpg,,,,,191583,,,en,War Drums,The friendship between a white man &amp; an Apache chief is tested when they fall in love with the same woman,55.001,/h3MgyodmJ45w3spAPQdt6TYj7le.jpg,,,1957-03-21,,,,,,War Drums,False,5.8,11,[37]
False,/fvsKY0EjwC3kMmP6tuuLkFqqLty.jpg,,,,,759584,,,en,Surrounded,"After her stagecoach is ambushed, a woman is  tasked with holding a dangerous outlaw captive and must survive the day when the bandit’s gang tries to free him.",48.6259,/iVVvlosgMU6aePXavihV3L3V3D6.jpg,,,2023-04-02,,,,,,Surrounded,False,6.041,74,"[37, 28, 18]"
False,,,,,,1077731,,,en,Mandela,"It's 1960. Young activist, Nelson Mandela, rallies the people of South Africa to protest against the racial segregation of apartheid. In 1962 he is arrested and sentenced to life in prison, where he will spend the next 27 years, taken from his wife and children, as the fight for freedom sweeps his country. Infused with the rhythms of South Africa, this soaring new musical tells the extraordinary story of a man who changed the course of modern history—the sacrifices he made as a husband and father, and the global movement that inspired him and his comrades to keep fighting.",42.5283,/wx0QgpK35Jv5Blv5MR7AAqYWb46.jpg,,,2023-01-19,,,,,,Mandela,False,0.0,0,[]
False,/gMItMzDOyrfQGZsMWRM9tdxq5cV.jpg,,,,,1196067,,,en,Worldbreaker,"Five years ago, a tear in the fabric of reality brought creatures to our world from an alternate dimension bent on our destruction. A father hides his daughter on an island to keep her safe while he prepares her for survival and the battles to come. But when the world is about to break, no place is safe.",41.0859,/4xx25oYs08myEelHiSbOuVi80Ki.jpg,,,2025-10-30,,,,,,Worldbreaker,False,5.916,101,"[878, 28, 27]"
False,/2Y6Q7eYDXoolcHjYCAyJQlE2CVT.jpg,,,,,1813,,,en,The Devil's Advocate,"Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned.",34.9763,/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg,,,1997-10-17,,,,,,The Devil's Advocate,False,7.466,6657,"[27, 18, 9648]"
False,/hySUcrRwLZjOYF8tYSFpGeIGpYd.jpg,,,,,465212,,,de,Die Jäger,"A hunting party arrives at a lodge in the Tatra mountains in Slovakia, where one woman in the party had “accidentally” shot and killed her first husband some time ago.",31.9255,/A037pKeFTyZeQPfrsranxbPh76K.jpg,,,1982-09-03,,,,,,Deadly Game,False,2.6,5,"[9648, 18]"
False,/xMjAkXpCb55FTAV7By31p3TQMxb.jpg,,,,,14001,,,en,Dead Silence,"Jamie returns to his hometown in search of answers to his wife's murder, which occurred after receiving a weird package containing a ventriloquist dummy named Billy, which may be linked to the legend of ventriloquist Mary Shaw. Destined to find out the truth, Jamie goes to the town of Raven's Fair, where Shaw used to perform and is buried. But Jamie is in for more than he expected.",26.0122,/rvcUVdATIHKZt7BSSttUkKbeBXN.jpg,,,2007-03-16,,,,,,Dead Silence,False,6.445,2412,[27]
False,/t29rVDjDzZp9mPOZ5TDbwbNgvBP.jpg,,,,,14262,,,en,Desperate Living,"After killing her husband, Peggy Gravel and her murderous maid Grizelda wind up in the crazy town of Mortville, where Queen Carlotta presides over a sleazy collection of misfits.",25.9553,/nVus5axqx1MBldy5RO2Rf5AEUqu.jpg,,,1977-05-27,,,,,,Desperate Living,False,6.4,114,"[35, 80]"
False,/jZNR5onRZijwyGr5iWbs3J9QcYr.jpg,,,,,1401281,,,en,The Testament of Ann Lee,"Ann Lee, the founding leader of the Shaker Movement, proclaimed as the female Christ by her followers. Depicts her establishment of a utopian society and the Shakers’ worship through song and dance, based on real events.",22.3222,/nb4LpzoNCNMxxNv9RhuIySHBanW.jpg,,,2025-12-25,,,,,,The Testament of Ann Lee,False,6.7,73,"[36, 18, 10402]"
False,/8QRMlkCMFNKZM2ApnIaut5t4snf.jpg,,,,,1389149,,,hi,अक्यूज़्ड,"When a celebrated queer doctor in London is accused of sexual misconduct, her life unravels. Now under a storm of suspicion and scrutiny, her marriage fractures and the truth blurs. Her wife must decide whether to walk away, or fight for the woman the world is turning against.",20.826,/eeP55mdqj4KpWtEPBvZJoxmnkXI.jpg,,,2026-02-27,,,,,,Accused,False,5.196,56,"[53, 9648, 18]"
False,/b6HWTOxn1xevvyHU2K9ICvaRU6g.jpg,,,,,497,,,en,The Green Mile,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",20.8912,/8VG8fDNiy50H4FedGwdSVUPoaJe.jpg,,,1999-12-10,,,,,,The Green Mile,False,8.505,18956,"[14, 18, 80]"
False,/hO7KbdvGOtDdeg0W4Y5nKEHeDDh.jpg,,,,,475557,,,en,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",23.8909,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,,,2019-10-01,,,,,,Joker,False,8.126,27430,"[80, 53, 18]"
False,/ycnO0cjsAROSGJKuMODgRtWsHQw.jpg,,,,,872585,,,en,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,23.0417,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,,,2023-07-19,,,,,,Oppenheimer,False,8.0,11484,"[18, 36]"
False,/4ZZiOP4Imzv6ULF9QczvfQ1VdEO.jpg,,,,,1406657,,,ja,果てしなきスカーレット,"After failing to avenge her father's murder, Princess Scarlet, wakes up in the ""Land of the Dead."" In this world filled with madness, if she does not achieve her revenge against her nemesis and reach the ""No End Place,"" she will become ""Void"" and cease to exist. Can Scarlet find a way to live at the end of her endless journey?",22.1373,/2O2tOyS4kvO9GtFPHpWmbXvfRQv.jpg,,,2025-11-21,,,,,,Scarlet,False,6.2,23,"[16, 28, 18, 878]"
False,/qskzmLTbarKnXDbo2HRj4NJ3vcW.jpg,,,,,105,,,en,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",20.9712,/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg,,,1985-07-03,,,,,,Back to the Future,False,8.325,21493,"[12, 35, 878]"
False,/efLOHrBRRA8ICaRfIGygVcEi2Vm.jpg,,,,,1412646,,,hi,Kesari Veer,"The movie narrates the tale of Hamirji Gohil, a brave warrior who fought against the Tughlaq Empire to protect the Somnath Temple and the Hindu faith.",19.8192,/fRNg31Cz03qsx3EteqHhcQgLcTa.jpg,,,2025-05-23,,,,,,Kesari Veer,False,6.667,3,"[28, 18, 36]"
False,/nfja2taNWVdhpwmT4vR3MlWTYxc.jpg,,,,,461285,,,en,Love's Greatest Mistake,"On a train bound for New York, where she hopes to find work, Honey McNeil captures the appreciative eye of William Ogden, a financier, who offers her a job. At the apartment of her married sister, Jane, Honey renews her acquaintance with Sara Foote, now a worldly New Yorker secretly jealous of Jane. Honey is disappointed when young architect Harvey Gibbs brings her home from an unspectacular evening, and she declines his numerous proposals. Ogden, already married, is also rejected by Honey, despite the luxury he offers her. Don Kendall, in conspiracy with Sara, tries to obtain love letters Ogden has written Honey, so as to blackmail him, and her refusal to give them up causes him to beat her brutally. Realizing that Ogden does not love her, Honey dismisses Gibbs, who doubts her. Jane leaves her husband and elopes with Don. Honey is ultimately united with Gibbs, who wins a prize for designing a church. The film is now lost.",13.3279,/sYBstkPoSoMMDI5ppz0RrAhc6CA.jpg,,,1927-02-20,,,,,,Love's Greatest Mistake,False,0.0,0,"[10749, 18]"
