adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/ohUhHOqW8cM59Ay5UjqplLzJbH3.jpg,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,1317672,tt36331860,"['IT', 'US']",en,Love Me Love Me,"After her brother's death, June moves to Milan for a fresh start, finding comfort in Will, the perfect honor student at her new international school. But when his troubled best friend James—hiding a dangerous life in clandestine MMA fights—sparks a rivalry that quickly turns into irresistible attraction, June must choose between safety and a love that upends everything she thought she wanted.",25.7466,/4QWAPETLYZosiwXQCTMu1KerXxI.jpg,"[{'id': 19916, 'logo_path': '/dOQ7UtUAqydn5zmx3qElFIMqn6t.png', 'name': 'Lotus Production', 'origin_country': 'IT'}, {'id': 210099, 'logo_path': '/g5oRCNCi8kNVb8gEoSoIcqkhjmR.png', 'name': 'Amazon MGM Studios', 'origin_country': 'US'}, {'id': 176106, 'logo_path': '/pvIH3cW987c4UKcKWnmq8V3nK0v.png', 'name': 'Leone Film Group', 'origin_country': 'IT'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2026-02-12,0,99,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Love Me Love Me,False,5.576,177
False,/67HggiWaP9ZLv5sPYmyRV37yAJM.jpg,,55000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",https://www.paramountmovies.com/movies/forrest-gump,13,tt0109830,['US'],en,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",26.0309,/saHP97rTPS5eLmrLQEcANmKrsFl.jpg,"[{'id': 4, 'logo_path': '/jay6WcMgagAklUt7i9Euwj1pzTF.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 21920, 'logo_path': None, 'name': 'The Steve Tisch Company', 'origin_country': 'US'}, {'id': 412, 'logo_path': None, 'name': 'Wendy Finerman Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-06-23,677387716,142,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The world will never be the same once you've seen it through the eyes of Forrest Gump.,Forrest Gump,False,8.463,29387
False,/3I2RO8UuAliSuX25jK59stqFZW1.jpg,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",,1600672,tt39215384,['JP'],ja,エヴァンゲリオン放送30周年記念特別興行,A short film celebrating the 30th anniversary of Neon Genesis Evangelion starring both the classic and Rebuild iterations of Asuka. The short comedically explores alternate timelines.,19.1535,/yNgDrl4WX2kMDjYMXIp7PbSt8nU.jpg,"[{'id': 4145, 'logo_path': '/aEiJyMKr2CxrAJiIdtN70wXqn.png', 'name': 'khara', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2026-02-21,0,0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,EVANGELION 30th Anniversary Special Screening,False,7.7,3
False,/79PNOxNXSe5e0bhEj11QJPlsdCN.jpg,"{'id': 1458864, 'name': 'How to Train Your Dragon (Live-Action) Collection', 'poster_path': '/5uiXWKH2dcWcQDP2GVFLGTmcGRp.jpg', 'backdrop_path': '/eKpWn8DwS6xpAKs4eLb4PmrXnhk.jpg'}",150000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",https://www.welcometoberk.com,1087192,tt26743210,['US'],en,How to Train Your Dragon,"On the rugged isle of Berk, where Vikings and dragons have been bitter enemies for generations, Hiccup stands apart, defying centuries of tradition when he befriends Toothless, a feared Night Fury dragon. Their unlikely bond reveals the true nature of dragons, challenging the very foundations of Viking society.",22.6014,/41dfWUWtg1kUZcJYe6Zk6ewxzMu.jpg,"[{'id': 521, 'logo_path': '/3BPX5VGBov8SDqTV7wC1L1xShAS.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}, {'id': 2527, 'logo_path': '/mNSqvPrlkAcdQlEZ3Ttmx75Z8Xw.png', 'name': 'Marc Platt Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2025-06-06,636351148,125,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The legend is real.,How to Train Your Dragon,False,7.928,2671
False,/tPpYGm2mVecue7Bk3gNVoSPA5qn.jpg,"{'id': 531241, 'name': 'Spider-Man (MCU) Collection', 'poster_path': '/yeba3Y820OjApZO9aJevDsNeMEd.jpg', 'backdrop_path': '/AvnqpRwlEaYNVL6wzC4RN94EdSd.jpg'}",175000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.sonypictures.com/movies/spidermanhomecoming,315635,tt2250912,['US'],en,Spider-Man: Homecoming,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",30.3391,/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,"[{'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}, {'id': 84041, 'logo_path': '/nw4kyc29QRpNtFbdsBHkRSFavvt.png', 'name': 'Pascal Pictures', 'origin_country': 'US'}, {'id': 34034, 'logo_path': None, 'name': 'LStar Capital', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-07-05,880978185,133,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Homework can wait. The city can't.,Spider-Man: Homecoming,False,7.329,22942
False,/ougkufYSiruP8jrEHQanXN7DxRv.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",https://www.vivamax.net/movie/T97885#/extra,893694,tt16757252,['PH'],tl,Eva,"When Eva gets involved in a steamy threesome with a houseboy and her lady boss, she realizes she has to choose only one between them.",21.3696,/xADCcluh5TaqETZGO45RulKnYDy.jpg,"[{'id': 8356, 'logo_path': '/tais5f60IAWlBZvkU8KwjGvBUc4.png', 'name': 'Viva Films', 'origin_country': 'PH'}, {'id': 149142, 'logo_path': '/25oYoXHsfWYlddAzJSBReajN3BM.png', 'name': 'Vivamax', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2021-12-24,0,95,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,Double temptation. Double delicious.,Eva,False,5.1,20
False,/8FWLJHuWB72UXBmiMtxwTvQVumN.jpg,"{'id': 1231053, 'name': 'The Bad Guys Collection', 'poster_path': '/MvnERW28KnZ5fmxS73a27m3qhN.jpg', 'backdrop_path': '/m4WprwbsvC1HsORjSiZmiARy9yl.jpg'}",80000000,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]",https://www.thebadguysmovie.com,1175942,tt30017619,['US'],en,The Bad Guys 2,"The now-reformed Bad Guys are trying (very, very hard) to be good, but instead find themselves hijacked into a high-stakes, globe-trotting heist, masterminded by a new team of criminals they never saw coming: The Bad Girls.",23.6769,/26oSPnq0ct59l07QOXZKyzsiRtN.jpg,"[{'id': 521, 'logo_path': '/3BPX5VGBov8SDqTV7wC1L1xShAS.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2025-07-24,239449449,104,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Back in badness.,The Bad Guys 2,False,7.67,706
False,/w3FWfG5BAqHltSxOaGFge36LUMI.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",https://www.operadeparis.fr/en/season-16-17/opera/carmen,553510,,['FR'],fr,Bizet: Carmen,"With a devilish sway of the hips and a hint of Andalusian flair, Carmen, the beautiful cigar-maker sets her sights on a soldier: Don José. Fate will do the rest. Composed to a libretto by Meilhac and Halévy based on Prosper Mérimée’s novella, the opera exploded the boundaries between tragedy and comedy with a modernity that caused a scandal at the time. Can we kill the one we love with love? The fiery beauty of Bizet’s music, where one unforgettable aria follows another, has worked year in, year out to make it the world’s most performed opera.",14.773,/tYtzaMu0rzWcp2jUHD7IvRo0La.jpg,"[{'id': 15355, 'logo_path': '/bGLlMG6AcL7HcpeOUuFX5XbYJQN.png', 'name': 'Opéra National de Paris', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2017-03-07,0,150,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,"Georges Bizet's opera comique live at the Opéra Bastille, Paris on March 7th, 2017",Bizet: Carmen,False,0.0,0
False,/4ZZiOP4Imzv6ULF9QczvfQ1VdEO.jpg,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",https://scarlet.movie,1406657,tt35114460,['JP'],ja,果てしなきスカーレット,"After failing to avenge her father's murder, Princess Scarlet, wakes up in the ""Land of the Dead."" In this world filled with madness, if she does not achieve her revenge against her nemesis and reach the ""No End Place,"" she will become ""Void"" and cease to exist. Can Scarlet find a way to live at the end of her endless journey?",25.1607,/2O2tOyS4kvO9GtFPHpWmbXvfRQv.jpg,"[{'id': 15662, 'logo_path': '/onTO8FymA6J6puYznAjZDsXvHYf.png', 'name': 'Studio Chizu', 'origin_country': 'JP'}, {'id': 6755, 'logo_path': '/bWiM2iY82B32NGmPCOFatgfekIR.png', 'name': 'Nippon Television Network Corporation', 'origin_country': 'JP'}, {'id': 34, 'logo_path': '/mtp1fvZbe4H991Ka1HOORl572VH.png', 'name': 'Sony Pictures', 'origin_country': 'US'}, {'id': 82346, 'logo_path': '/jqgK6CSkPrEsIv6Nk390JaBcXYF.png', 'name': 'Sony Pictures', 'origin_country': 'JP'}, {'id': 2073, 'logo_path': '/tWxRSaKmRJNTcmtlXsmn5R4KOSU.png', 'name': 'KADOKAWA', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2025-11-21,1730000,112,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Scarlet,False,6.276,29
False,/twsxsfao6ZOVvT8LfudH603MMi6.jpg,"{'id': 86066, 'name': 'Despicable Me Collection', 'poster_path': '/xIXhIlZDRmSSfNbpN7kBCm5hg39.jpg', 'backdrop_path': '/37xamYKRUGCRux532lKcZdVGYuR.jpg'}",100000000,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",https://www.despicable.me,519182,tt7510222,['US'],en,Despicable Me 4,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.",23.2567,/wWba3TaojhK7NdycRhoQpsG0FaH.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 6704, 'logo_path': '/fOG2oY4m1YuYTQh4bMqqZkmgOAI.png', 'name': 'Illumination', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-06-20,969597394,94,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Things just got a little more despicable.,Despicable Me 4,False,7.0,3108
False,/4GbCLy8uia4nwc39CHOT0XHjnpY.jpg,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,328595,tt3479316,['US'],en,Parallels,An underground MMA fighter must confront his sister and his past in an adventure through parallel universes,78.6559,/fqUallsX9KSSey1tw7AbujlOmOa.jpg,"[{'id': 25250, 'logo_path': None, 'name': 'Fox Digital Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-03-01,0,83,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,What is the building?,Parallels,False,6.021,387
False,/8siXo3LHPNW7ZCeM5YTIQnZLLKJ.jpg,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.will-you-share.com/,1095885,tt12348910,['US'],en,SHARE?,"A man awakens stripped of all of his possessions and trapped in a bare room. Aided by a primitive computer, he must learn to survive in his new isolated existence where entertainment is the only currency.",18.2302,/9HZv3pcDFZDSl8pdzxohHQZa1y3.jpg,"[{'id': 39043, 'logo_path': None, 'name': 'Traveling Picture Show Company', 'origin_country': 'US'}, {'id': 195047, 'logo_path': None, 'name': 'Wavemaker Creative', 'origin_country': ''}, {'id': 12142, 'logo_path': '/rPnEeMwxjI6rYMGqkWqIWwIJXxi.png', 'name': 'XYZ Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-11-10,0,80,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,SHARE?,False,5.5,22
False,/l8m1yRpUVkgE3ok7AmvpBWQOFeH.jpg,"{'id': 1087676, 'name': 'Eberhofer Collection', 'poster_path': '/46QBbkZRElEV1Z1awCCfh4gj7OW.jpg', 'backdrop_path': '/bF5TduTPtVeGfPJT9StpRAbWNHh.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,571756,tt10375682,['DE'],de,Leberkäsjunkie,"While dealing with a burnt-down house, smelly diapers and brutal lack of sleep, a Lower Bavarian police officer faces his worst adversary: cholesterol.",18.2298,/gMCNiOVCSxg4C7per145CVVFd18.jpg,"[{'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}, {'id': 162, 'logo_path': '/pIK5tsFVxjoXTJGcd0nYhiL1kn1.png', 'name': 'BR', 'origin_country': 'DE'}, {'id': 3391, 'logo_path': '/t0QBs2fI3mE3HxgoH1n39bYuzNu.png', 'name': 'ORF', 'origin_country': 'AT'}, {'id': 1251, 'logo_path': '/fc0O0mvjl8PbHgZXXY2VgPYos1Z.png', 'name': 'ARD', 'origin_country': 'DE'}, {'id': 986, 'logo_path': '/qDV8nLH9pjElZSnPmg29mzzNlTo.png', 'name': 'ARD Degeto', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'AT', 'name': 'Austria'}]",2019-08-01,10057790,93,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Leberkäsjunkie,False,6.933,105
False,/xRyINp9KfMLVjRiO5nCsoRDdvvF.jpg,,63000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.foxmovies.com/movies/fight-club,550,tt0137523,['US'],en,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",24.7249,/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,"[{'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 508, 'logo_path': '/4sGWXoboEkWPphI6es6rTmqkCBh.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 4700, 'logo_path': '/A32wmjrs9Psf4zw0uaixF0GXfxq.png', 'name': 'Linson Entertainment', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 20555, 'logo_path': '/hD8yEGUBlHOcfHYbujp71vD8gZp.png', 'name': 'Taurus Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-10-15,100853753,139,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Mischief. Mayhem. Soap.,Fight Club,False,8.438,31630
False,/8btfz81bOJ2lC7cujYBTw03wzg3.jpg,"{'id': 1449595, 'name': 'Ne Zha Collection', 'poster_path': '/uY4ICaCkGIbDgiu7quRz5kfZXda.jpg', 'backdrop_path': '/kazABXcuhF5AdpdjlWQQCH8iUyR.jpg'}",80000000,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",https://a24films.com/films/ne-zha-2,980477,tt34956443,['CN'],zh,哪吒之魔童闹海,"After a catastrophic event leaves their bodies destroyed, Ne Zha and Ao Bing are granted a fragile second chance at life. As tensions rise between the dragon clans and celestial forces, the two must undergo a series of perilous trials that will test their bond, challenge their identities, and decide the fate of both mortals and immortals.",23.3,/cb5NyNrqiCNNoDkA8FfxHAtypdG.jpg,"[{'id': 167789, 'logo_path': None, 'name': 'Chengdu Coco Cartoon', 'origin_country': 'CN'}, {'id': 17818, 'logo_path': '/tqImejhMUsOuuKCX2cySzaO7QTj.png', 'name': 'Beijing Enlight Pictures', 'origin_country': 'CN'}, {'id': 161769, 'logo_path': None, 'name': 'Beijing Enlight Media', 'origin_country': 'CN'}, {'id': 273292, 'logo_path': None, 'name': 'Chengdu Zizai Jingjie Culture Media', 'origin_country': 'CN'}, {'id': 273293, 'logo_path': None, 'name': 'Beijing Coloroom Technology', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",2025-01-29,2259822417,144,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,Witness a hero reborn.,Ne Zha 2,False,8.122,622
False,/mUMZ27soCf9qIi7EKSh56SU5b6A.jpg,,0,"[{'id': 10751, 'name': 'Family'}]",https://visitor-media.com/production/caring-cabin/,1499826,tt37509402,['CA'],en,Caring Cabin,"Starring electronic-music pioneer Beverly Glenn-Copeland and conceived by his wife and creative partner Elizabeth, this never-before-seen pilot for an unproduced children’s show is a joyous, colorful kaleidoscope of handmade puppets, eye-whirling archival montage, and Glenn-Copeland’s transcendent music. Though the planned series ultimately never came to fruition due to Glenn-Copeland’s subsequent dementia diagnosis, this small treasure is a testament to the radiant imagination of a singularly serene, inspirational life force who is a beacon to both underground music and the trans community.",21.2375,/zC84wmZcQPanuKQg5288go9QQ2P.jpg,"[{'id': 183452, 'logo_path': '/aEaNAO3kBYBKKDqJECtocpUW4HR.png', 'name': 'Visitor Media', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2025-07-01,0,11,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Caring Cabin,False,0.0,0
False,/f5F4cRhQdUbyVbB5lTNCwUzD6BP.jpg,"{'id': 987044, 'name': 'Joker Collection', 'poster_path': '/cI4Ng3oX0CEJiY3wMxcfszQZbcI.jpg', 'backdrop_path': '/k1YC7mFLvxX4bbD7P8lkcML0Jek.jpg'}",55000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",http://www.jokermovie.net/,475557,tt7286456,['US'],en,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",23.6017,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 83036, 'logo_path': None, 'name': 'Joint Effort', 'origin_country': 'US'}, {'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 13240, 'logo_path': '/aTc07YaNHo8WNgkQSnvLmG6w4nW.png', 'name': 'Bron Studios', 'origin_country': 'CA'}, {'id': 128064, 'logo_path': '/13F3Jf7EFAcREU0xzZqJnVnyGXu.png', 'name': 'DC Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-10-01,1078958629,122,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Put on a happy face.,Joker,False,8.126,27433
False,/bIUaCtWaRgd78SnoHJDI8TNf7Sd.jpg,"{'id': 10, 'name': 'Star Wars Collection', 'poster_path': '/pWVLFh4OuejTpUaDQbB1C4zoS2p.jpg', 'backdrop_path': '/iY2ujEY2m68OTTlPFTiHub9joHS.jpg'}",300000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,181808,tt2527336,['US'],en,Star Wars: The Last Jedi,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.",24.8808,/kOVEVeg59E0wsnXmF9nrh6OmWII.jpg,"[{'id': 1, 'logo_path': '/tlVSws0RvvtPBwViUyOFAO0vcQS.png', 'name': 'Lucasfilm Ltd.', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-12-13,1332698830,152,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Let the past die.,Star Wars: The Last Jedi,False,6.757,16158
False,/84J4XwvJ0tb7pmgqLQ87TgQHnyN.jpg,"{'id': 48190, 'name': 'Revenge of the Nerds Collection', 'poster_path': '/s7O0zl29ngkFVqrMrqKU9p72gJX.jpg', 'backdrop_path': '/jFfYhKpBQ1u5xKbTMJOdHzdWnHN.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,14052,tt0088000,['US'],en,Revenge of the Nerds,"At Adams College, the jocks rule the school from their house on high, the Alpha Beta fraternity. So when a group of socially-challenged misfits try to go Greek, they're instantly rejected by every house on campus. Deciding to start their own fraternity to protect their outcast brothers, the campus nerds soon find themselves in a battle royale as the Alpha Betas try to crush their new rivals.",24.9874,/v8aETLufi4WIinhQ994oWkehtaC.jpg,"[{'id': 10201, 'logo_path': '/cgmwywVZ9NvAidd6Pn7p0CBYQkW.png', 'name': 'Interscope Communications', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-07-20,0,90,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"They've been laughed at, picked on and put down. But now it's time for the odd to get even!",Revenge of the Nerds,False,6.5,794
False,,,0,[],,1462635,,['US'],en,Angela,"Angela Morgan lives a picture-perfect life—successful career, beautiful home, loving husband. But behind the calm surface lies a storm of repressed memories and unanswered questions. When she begins experiencing vivid nightmares and cryptic hallucinations, Angela sets out on a journey to uncover the truth about her past.  As she digs deeper, a forgotten childhood trauma resurfaces, tied to a mysterious woman who once lived next door. Reality begins to blur as Angela is pulled into a web of deception, obsession, and psychological manipulation.  With time running out and her sanity unraveling, Angela must confront the haunting secrets buried in her mind before they destroy everything she’s built.",25.6552,,[],[],,0,0,[],Released,,Angela,False,0.0,0
False,/qu5NgAV3VWCptStuoXP3ggoP4s1.jpg,,14000000,"[{'id': 35, 'name': 'Comedy'}]",https://www.searchlightpictures.com/ourfamilywedding,34563,tt1305583,['US'],en,Our Family Wedding,"The weeks leading up to a young couple's wedding is comic and stressful, especially as their respective fathers try to lay to rest their feud.",23.2098,/zvRn8aM9lmuBbbJVJgxZl41zarB.jpg,"[{'id': 55015, 'logo_path': None, 'name': 'Pointe Studios', 'origin_country': ''}, {'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 1975, 'logo_path': None, 'name': 'Sneak Preview Entertainment', 'origin_country': 'US'}, {'id': 444, 'logo_path': None, 'name': 'Dune Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-03-12,21409028,103,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,To have and to hold... 'Til dads do us part.,Our Family Wedding,False,5.62,138
False,/bILdzL6BYFo2tgtkPL0KMMndWl6.jpg,,2400000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,45757,tt0918557,['US'],en,Saving Sarah Cain,"When Sarah Cain, a self-involved big-city newspaper columnist, travels to Pennsylvania for the funeral of her Amish sister, she soon discovers that she is the legal guardian of her five Amish nieces and nephews. Rather than choose to move to Lancaster County to finish raising them there herself, or let them be separated by the foster care system, Sarah decides to take them with her back to Portland where she believes she can make a new life for them. However, she soon realizes that the modern world has forced them to compromise who they are, and that she has moved them there for all the wrong reasons - a motive which is soon exposed - because secrets can really never be kept secret. In order to find her own redemption, she knows she must make a choice to give them back their lives in Amish Country. And whether she remains part of their lives will have a lot to do with how much she has grown to love them.",23.9051,/A6s9fCd0cKkOuWBawFPOT4YoDyt.jpg,"[{'id': 17669, 'logo_path': '/rEkkdhNo0lS6jWW88iAEEGFvJGw.png', 'name': 'Believe Pictures', 'origin_country': 'US'}, {'id': 78805, 'logo_path': None, 'name': 'Redemption Films', 'origin_country': ''}, {'id': 26574, 'logo_path': None, 'name': 'Faith for Today', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-08-19,0,103,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Happiness comes when you least expect it,Saving Sarah Cain,False,5.2,25
